flashcard_id,question,answer,english
4e4dcafb-96e4-4a94-ac62-11a133dfd525,家____帰ります。,に,I return home.
70bf0210-651b-4c86-91ff-ec198a1d43ab,この部屋は____です。,広い,This room is spacious.
70bf0210-651b-4c86-91ff-ec198a1d43ab,公園はとても____です。,広い,The park is very wide.
70bf0210-651b-4c86-91ff-ec198a1d43ab,彼の家は____庭があります。,広い,He has a wide garden at his house.
ef8e2d84-a85e-4642-aa95-fbfa0ad06bff,公園は家の____にあります。,そば,The park is near my house.
ef8e2d84-a85e-4642-aa95-fbfa0ad06bff,私は____を食べるのが好きです。,そば,I like to eat soba.
ef8e2d84-a85e-4642-aa95-fbfa0ad06bff,彼は私の____に座っています。,そば,He is sitting beside me.
bc130c61-b3a5-402b-9992-064a7b20b887,彼は____歩きます。,ゆっくりと,He walks slowly.
bc130c61-b3a5-402b-9992-064a7b20b887,私は____話します。,ゆっくりと,I speak slowly.
bc130c61-b3a5-402b-9992-064a7b20b887,犬が____走っています。,ゆっくりと,The dog is running slowly.
d9867301-00f6-420a-959e-b4c12e220175,彼は音楽が____です。,好き,He likes music.
d9867301-00f6-420a-959e-b4c12e220175,私は映画が____です。,好き,I love movies.
d9867301-00f6-420a-959e-b4c12e220175,彼女は猫が____です。,好き,She loves cats.
07a5ee48-ab5d-439c-95aa-f6da67fae90c,テーブルの上に____があります。,灰皿,There is an ashtray on the table.
07a5ee48-ab5d-439c-95aa-f6da67fae90c,彼は公園で____を使いました。,灰皿,He used an ashtray in the park.
07a5ee48-ab5d-439c-95aa-f6da67fae90c,家に____が必要です。,灰皿,I need an ashtray at home.
1825f70e-256c-4260-8626-328f6f22e93d,公園に人が____です。,多い,There are many people in the park.
1825f70e-256c-4260-8626-328f6f22e93d,この店には本が____あります。,多い,There are many books in this store.
1825f70e-256c-4260-8626-328f6f22e93d,学校には学生が____です。,多い,There are many students at the school.
5502f781-4d53-4229-b5a6-deccb70b4cdb,この店の靴は____です。,安い,The shoes in this store are inexpensive.
5502f781-4d53-4229-b5a6-deccb70b4cdb,あの本は____ですね。,安い,"That book is cheap, isn't it?"
5502f781-4d53-4229-b5a6-deccb70b4cdb,このレストランの料理は____です。,安い,The food at this restaurant is inexpensive.
0cd80051-0afc-47bc-8693-14bcb5d687ce,私はピアノが____です。,下手,I am unskillful at the piano.
0cd80051-0afc-47bc-8693-14bcb5d687ce,彼はスポーツが____です。,下手,He is poor at sports.
0cd80051-0afc-47bc-8693-14bcb5d687ce,私の友達は料理が____です。,下手,My friend is unskillful at cooking.
5501caa6-2087-40ca-a817-e319c068d844,この本は____です。,短い,This book is short.
5501caa6-2087-40ca-a817-e319c068d844,彼の話はとても____です。,短い,His story is very short.
5501caa6-2087-40ca-a817-e319c068d844,私の髪は____です。,短い,My hair is short.
effbc9c0-15c5-409f-ac58-2aed4621c71b,____本は面白いです。,この,This book is interesting.
effbc9c0-15c5-409f-ac58-2aed4621c71b,____犬はかわいいです。,この,This dog is cute.
effbc9c0-15c5-409f-ac58-2aed4621c71b,____映画を見ました。,この,I watched this movie.
b4e7ebb7-eb66-4f08-b46d-156a68377e01,このテーブルは____です。,低い,This table is low.
b4e7ebb7-eb66-4f08-b46d-156a68377e01,彼の声はとても____です。,低い,His voice is very low.
b4e7ebb7-eb66-4f08-b46d-156a68377e01,その山は____です。,低い,That mountain is low.
c6eb2b86-47d5-4c84-a24c-e439997f96bd,この____はいい匂いがします。,石鹸,This soap smells nice.
c6eb2b86-47d5-4c84-a24c-e439997f96bd,手を洗うために____を使います。,石鹸,I use soap to wash my hands.
c6eb2b86-47d5-4c84-a24c-e439997f96bd,私の好きな____は青いです。,石鹸,My favorite soap is blue.
275473db-908b-4e6d-9d67-0eae50ba65f4,毎晩、私は____に入ります。,お風呂,I take a bath every night.
275473db-908b-4e6d-9d67-0eae50ba65f4,今日は____がとても気持ちいいです。,お風呂,The bath feels very nice today.
275473db-908b-4e6d-9d67-0eae50ba65f4,彼は____が大好きです。,お風呂,He loves taking a bath.
8390f8f2-dcb9-4335-bf68-5b1aaa435541,あの____は高いです。,建物,That building is tall.
8390f8f2-dcb9-4335-bf68-5b1aaa435541,公園の中に新しい____があります。,建物,There is a new building in the park.
8390f8f2-dcb9-4335-bf68-5b1aaa435541,この町には古い____がたくさんあります。,建物,There are many old buildings in this town.
0d6392af-3318-4147-98a2-188925b2eeb6,彼の____は大きいです。,鼻,His nose is big.
0d6392af-3318-4147-98a2-188925b2eeb6,風邪をひいたので、私の____が詰まっています。,鼻,I have a stuffy nose because I caught a cold.
0d6392af-3318-4147-98a2-188925b2eeb6,犬は____がとてもいいです。,鼻,Dogs have a very good sense of smell.
41cf1f11-4363-4936-a374-d5efafeeaaaf,彼は____犬を飼っています。,小さい,He has a small dog.
41cf1f11-4363-4936-a374-d5efafeeaaaf,この部屋は____です。,小さい,This room is small.
41cf1f11-4363-4936-a374-d5efafeeaaaf,私は____本を読みます。,小さい,I read a little book.
dcc1bb69-8e96-48c4-8c1b-ca1c9414c2d8,あの犬は____です。,大きい,That dog is big.
dcc1bb69-8e96-48c4-8c1b-ca1c9414c2d8,この家はとても____です。,大きい,This house is very large.
dcc1bb69-8e96-48c4-8c1b-ca1c9414c2d8,彼の車は____です。,大きい,His car is big.
40f05a68-f805-4521-9f8d-19400d6233da,彼は頭が____です。,痛い,His head hurts.
40f05a68-f805-4521-9f8d-19400d6233da,私は足が____と感じます。,痛い,I feel pain in my leg.
40f05a68-f805-4521-9f8d-19400d6233da,その怪我はまだ____ですか？,痛い,Is that injury still painful?
eb7eb375-8016-4369-b68b-cdd28d10eee7,彼は____を開けました。,口,He opened his mouth.
eb7eb375-8016-4369-b68b-cdd28d10eee7,犬は____を使って鳴きます。,口,The dog barks using its mouth.
eb7eb375-8016-4369-b68b-cdd28d10eee7,彼女は____を動かして話します。,口,She moves her mouth to speak.
899c2b5f-55c4-44a5-8a9b-e51f37db49ac,今日はとても____です。,暑い,Today is very hot.
899c2b5f-55c4-44a5-8a9b-e51f37db49ac,夏は____日が多いです。,暑い,There are many hot days in summer.
899c2b5f-55c4-44a5-8a9b-e51f37db49ac,外に出ると____風が吹いています。,暑い,It's a hot wind blowing outside.
7494ee90-1c91-4ba3-80d5-72b38a97cee3,この映画は____面白いです。,とても,This movie is very interesting.
7494ee90-1c91-4ba3-80d5-72b38a97cee3,彼女は____かわいいです。,とても,She is very cute.
7494ee90-1c91-4ba3-80d5-72b38a97cee3,今日は____寒いですね。,とても,It is very cold today.
be572e7e-466b-4fd3-ae45-d56607ad390f,今日の____はいいです。,天気,The weather today is nice.
be572e7e-466b-4fd3-ae45-d56607ad390f,明日の____はどうですか。,天気,How is the weather tomorrow?
be572e7e-466b-4fd3-ae45-d56607ad390f,____が悪いので、外に行きません。,天気,I won't go outside because the weather is bad.
656f5cf4-dc12-4b70-9bbf-ae7bad610b1e,この料理は____です。,まずい,This dish is bad.
656f5cf4-dc12-4b70-9bbf-ae7bad610b1e,彼の作ったケーキは____でした。,まずい,The cake he made was unpleasant.
656f5cf4-dc12-4b70-9bbf-ae7bad610b1e,このスープは____から飲めません。,まずい,I can't drink this soup because it is bad.
b6ef460d-64ad-47f8-a3f0-1804d0325cfd,壁に____がかかっています。,カレンダー,There is a calendar hanging on the wall.
b6ef460d-64ad-47f8-a3f0-1804d0325cfd,毎朝、私は____を見ます。,カレンダー,I check the calendar every morning.
b6ef460d-64ad-47f8-a3f0-1804d0325cfd,友達の誕生日は____に書いてあります。,カレンダー,My friend's birthday is written on the calendar.
4c7e51c9-285c-44fa-a13d-66f90574ba14,この本は____面白いです。,結構,This book is quite interesting.
4c7e51c9-285c-44fa-a13d-66f90574ba14,彼は____上手に日本語を話します。,結構,He speaks Japanese fairly well.
4c7e51c9-285c-44fa-a13d-66f90574ba14,今日は____寒いですね。,結構,"It's quite cold today, isn't it?"
f73fa629-02da-4378-87d1-454ecb764d6e,彼は____を開けました。,窓,He opened the window.
f73fa629-02da-4378-87d1-454ecb764d6e,部屋の____がきれいです。,窓,The window in the room is beautiful.
f73fa629-02da-4378-87d1-454ecb764d6e,____から外を見ます。,窓,I look outside from the window.
4440d49c-71ac-4d93-a90e-2248c05edb4c,彼と私は____です。,同じ,He and I are the same.
4440d49c-71ac-4d93-a90e-2248c05edb4c,この本とあの本は____ですか？,同じ,Are this book and that book the same?
4440d49c-71ac-4d93-a90e-2248c05edb4c,私たちは____色のシャツを着ています。,同じ,We are wearing shirts of the same color.
d068ec19-a0ef-4843-b606-af058ed3c6fe,彼は新しいシャツを____。,着る,He wears a new shirt.
d068ec19-a0ef-4843-b606-af058ed3c6fe,今日は寒いので、コートを____。,着る,"It's cold today, so I wear a coat."
d068ec19-a0ef-4843-b606-af058ed3c6fe,彼女はドレスを____。,着る,She puts on a dress.
2a577c17-4028-4583-9148-d2111afc4bad,この道を____行ってください。,まっすぐ,Please go straight on this road.
2a577c17-4028-4583-9148-d2111afc4bad,彼は____走っています。,まっすぐ,He is running straight.
2a577c17-4028-4583-9148-d2111afc4bad,私たちは____歩きます。,まっすぐ,We walk straight.
c2648eca-4664-41ab-a674-f522a16e0d2c,このお茶は____です。,熱い,This tea is hot.
c2648eca-4664-41ab-a674-f522a16e0d2c,夏の日はとても____です。,熱い,Summer days are very hot.
c2648eca-4664-41ab-a674-f522a16e0d2c,彼は____コーヒーを飲みます。,熱い,He drinks hot coffee.
80263304-32bb-4ad3-a198-128db75f55cb,この映画は面白すぎるので、もう一度見たいです。,すぎる,"This movie is too interesting, so I want to watch it again."
80263304-32bb-4ad3-a198-128db75f55cb,彼は働きすぎるから、休むべきです。,すぎる,"He works too much, so he should rest."
80263304-32bb-4ad3-a198-128db75f55cb,この料理は辛すぎるので、食べられません。,すぎる,"This dish is too spicy, so I can't eat it."
fb994546-416d-464a-96a1-5025d089215a,彼は新しい____を買いました。,背広,He bought a new suit.
fb994546-416d-464a-96a1-5025d089215a,明日、____を着て行きます。,背広,I will wear a suit tomorrow.
fb994546-416d-464a-96a1-5025d089215a,この____はとても高いです。,背広,This suit is very expensive.
eec30366-db26-4657-bc76-6f5d6ebbd3ef,テーブルの上に____があります。,お皿,There is a plate on the table.
eec30366-db26-4657-bc76-6f5d6ebbd3ef,私の____はとてもきれいです。,お皿,My plate is very beautiful.
eec30366-db26-4657-bc76-6f5d6ebbd3ef,彼は____を洗っています。,お皿,He is washing the plate.
85c12c75-93ec-49bd-95f9-89a7acbacfde,彼は新しい____を買いました。,靴下,He bought new socks.
85c12c75-93ec-49bd-95f9-89a7acbacfde,私は赤い____が好きです。,靴下,I like red socks.
85c12c75-93ec-49bd-95f9-89a7acbacfde,毎日、____を履きます。,靴下,I wear socks every day.
c0c3bc47-b129-4ac0-9dfc-8a538ec135bf,テーブルの上に____があります。,コップ,There is a cup on the table.
c0c3bc47-b129-4ac0-9dfc-8a538ec135bf,水を____に入れます。,コップ,I put water in the cup.
c0c3bc47-b129-4ac0-9dfc-8a538ec135bf,私は新しい____を買いました。,コップ,I bought a new cup.
57f6d9d5-407d-4aff-987b-d37e3d6e91a4,彼女は____優しいです。,とても,She is very kind.
57f6d9d5-407d-4aff-987b-d37e3d6e91a4,今日は____暑いですね。,とても,"It is very hot today, isn't it?"
57f6d9d5-407d-4aff-987b-d37e3d6e91a4,このケーキは____おいしいです。,とても,This cake is very delicious.
298ab912-5630-45d0-bf40-470d7c3f087f,彼は____な歌手です。,有名,He is a famous singer.
298ab912-5630-45d0-bf40-470d7c3f087f,この映画はとても____です。,有名,This movie is very famous.
298ab912-5630-45d0-bf40-470d7c3f087f,東京は____な都市です。,有名,Tokyo is a famous city.
c02b90d0-5b98-4bcc-b683-44f69ef1d25a,彼は____に起きます。,早い,He wakes up early.
c02b90d0-5b98-4bcc-b683-44f69ef1d25a,私たちは____電車に乗ります。,早い,We take the early train.
c02b90d0-5b98-4bcc-b683-44f69ef1d25a,____朝ごはんを食べました。,早い,I had breakfast early.
6977b50e-23cf-4175-9086-be9d152d9801,彼は眼鏡を____。,掛ける,He puts on his glasses.
6977b50e-23cf-4175-9086-be9d152d9801,私の部屋に絵を____。,掛ける,I hang a picture in my room.
6977b50e-23cf-4175-9086-be9d152d9801,彼女はコートを椅子に____。,掛ける,She hangs her coat on the chair.
4c9eac8a-fd81-483d-9c2c-1de3bee37c0f,私は____が好きです。,夏,I like summer.
4c9eac8a-fd81-483d-9c2c-1de3bee37c0f,____はとても暑いです。,夏,Summer is very hot.
4c9eac8a-fd81-483d-9c2c-1de3bee37c0f,____に海に行きます。,夏,I go to the beach in summer.
60347838-5982-4b13-b063-e61aa1a00884,彼は____車を運転します。,遅い,He drives a slow car.
60347838-5982-4b13-b063-e61aa1a00884,私の友達は____です。,遅い,My friend is slow.
60347838-5982-4b13-b063-e61aa1a00884,電車が____から、待っています。,遅い,"The train is late, so I am waiting."
05ddc809-bb77-4f08-b337-627a016cb3d7,彼女は____笑顔です。,明るい,She has a bright smile.
05ddc809-bb77-4f08-b337-627a016cb3d7,この部屋はとても____です。,明るい,This room is very bright.
05ddc809-bb77-4f08-b337-627a016cb3d7,彼は____性格です。,明るい,He has a cheerful personality.
0cd59c9f-eb67-4868-8bfb-f6242d7a47b2,あのビルは____です。,高い,That building is tall.
0cd59c9f-eb67-4868-8bfb-f6242d7a47b2,この時計は____です。,高い,This watch is expensive.
0cd59c9f-eb67-4868-8bfb-f6242d7a47b2,彼は____木に登っています。,高い,He is climbing a tall tree.
0dd26102-34ef-4601-83fb-c4fa32f7ce5d,彼は新しい____を買いました。,レコード,He bought a new record.
0dd26102-34ef-4601-83fb-c4fa32f7ce5d,私の部屋に古い____があります。,レコード,There is an old record in my room.
0dd26102-34ef-4601-83fb-c4fa32f7ce5d,音楽が好きなので、____を集めています。,レコード,"I love music, so I collect records."
384f4f5a-015d-48ea-b499-9fb9a64706ce,彼の車は____です。,黒,His car is black.
384f4f5a-015d-48ea-b499-9fb9a64706ce,この猫は____い毛があります。,黒,This cat has black fur.
384f4f5a-015d-48ea-b499-9fb9a64706ce,夜空には____い星が見えます。,黒,You can see black stars in the night sky.
3900e967-128c-424f-806c-ca49bbc693a6,私の友達は____な本を持っています。,色々,My friend has various books.
3900e967-128c-424f-806c-ca49bbc693a6,この店には____な食べ物があります。,色々,This restaurant has various kinds of food.
3900e967-128c-424f-806c-ca49bbc693a6,彼は____な趣味を持っています。,色々,He has various hobbies.
dc82f4f7-1dac-4788-b0d9-d6d62d1ef537,このケーキは____です。,い-adjectives,This cake is delicious.
dc82f4f7-1dac-4788-b0d9-d6d62d1ef537,彼の部屋は____です。,い-adjectives,His room is clean.
